cycle,bootstrap,component,A,G,AG
0708,170,IC3,-0.1852385122110552,-0.039976633847887647,0.08030581996453778
0708,171,IC1,-0.0013227221630619096,-0.03407231424582144,0.013379246822843482
0708,171,IC2,-0.047556842273777135,-0.010712637475662954,-0.025061218825225006
0708,171,IC3,-0.1337248889893083,-0.020855534298285405,0.029927562677323653
0708,172,IC1,-0.0434363404208584,-0.030039062265539727,0.00994852553447054
0708,172,IC2,-0.044472696335378495,-0.02468673204349795,0.0018574022381175007
0708,172,IC3,-0.2362375438815646,-0.04223548763002437,0.054517454237376944
0708,173,IC1,-0.026666623840834854,-0.025592804934885954,0.0360583576980085
0708,173,IC2,-0.10281733071153534,-0.015584470502034478,0.010360405377435307
0708,173,IC3,-0.15674612184036157,-0.0614596636644463,-0.04378465741927999
0708,174,IC1,-0.08875313534601659,-0.056115578938188346,0.0675744614354882
0708,174,IC2,-0.22947172241357278,-0.002186713832674223,0.03927118418475164
0708,174,IC3,-0.12240872114170326,-0.011162973394114336,-0.08462963658739804
0708,175,IC1,-0.05979820714135478,-0.05286807316308776,0.09003317116416451
0708,175,IC2,-0.20057603668222745,-0.008324465109690544,0.0068655378504485776
0708,175,IC3,-0.15841057067037645,-0.03396534157762302,0.12512842661244147
0708,176,IC1,-0.020702748759034592,-0.054166481837848716,-0.05370048780358236
0708,176,IC2,-0.21163676737466822,-0.020219519153861144,0.06200578600916548
0708,176,IC3,-0.13232941932429576,-0.025504596243903215,-0.023117693398882314
0708,177,IC1,0.02178462963069565,-0.03353379273034668,-0.009511079561241819
0708,177,IC2,-0.1795176355561746,-0.031532627411462094,0.021428736491215825
0708,177,IC3,-0.077552053557694,-0.020145676110810716,-0.04000019716690142
0708,178,IC1,0.026569623257097698,-0.04271730869141352,0.018083297674302345
0708,178,IC2,-0.22665291485500363,-0.007605314162310624,0.05779914240111743
0708,178,IC3,-0.21520750397936572,-0.03610120682932175,0.0685972470286024
0708,179,IC1,-0.002241628162166569,-0.05647493929363677,-0.013707177407193996
0708,179,IC2,-0.1537554626333149,-0.029813431122960272,0.032702473756710565
0708,179,IC3,-0.17149822363834466,-0.047710572016067675,0.038177281211060794
0708,180,IC1,-0.03929998619331422,-0.027744895209381556,0.02372652530129029
0708,180,IC2,-0.16232537294692817,-0.02431889940725363,0.04263458292889852
0708,180,IC3,-0.13654411321871504,-0.0446600169266256,-0.07878143654686073
0708,181,IC1,-0.030148376845515565,-0.036882879035144554,0.005307962065222837
0708,181,IC2,-0.12439063856699309,-0.018930422990194363,0.03913889983394239
0708,181,IC3,-0.22045736650648,-0.027768687772541385,0.07504585283993354
0708,182,IC1,-0.06590738342629275,-0.038218000221040715,0.032271682030123955
0708,182,IC2,0.037870631051914405,-0.012406604356467272,0.008097014811217646
0708,182,IC3,-0.07933951352696339,-0.04746845354017682,0.0513110134794289
0708,183,IC1,-0.06351680596322128,-0.025956640492649497,0.012827693843788084
0708,183,IC2,-0.11600704258890705,-0.015588751249963128,0.05731920906254276
0708,183,IC3,-0.26333891643232454,-0.024811685622331152,0.08074077811336797
0708,184,IC1,0.015989948684449515,-0.056319859204919734,0.03540110358804217
0708,184,IC2,-0.1042586603522278,-0.01098371106788776,0.0548810152944281
0708,184,IC3,-0.264402145447837,-0.0452979614560618,0.015778958494551076
0708,185,IC1,-0.13756959367136967,-0.030585188665866188,-0.007489358905472783
0708,185,IC2,-0.2930933329986009,-0.006333253801576338,0.08421083907635649
0708,185,IC3,-0.09692334160476762,-0.009740114477769698,-0.07486078910396686
0708,186,IC1,0.06218488726190611,-0.06618202951709783,-0.011518624809821253
0708,186,IC2,-0.047848180126422696,-0.012385800028701153,0.006501616699049107
0708,186,IC3,-0.1211580167986036,-0.026601556488576917,-0.03886424641119976
0708,187,IC1,-0.15821351954501167,-0.029181387650803362,0.038623368468530164
0708,187,IC2,-0.16973825500458128,-0.006537935922622366,0.03470108908574496
0708,187,IC3,-0.0786901082842817,-0.025638311321436794,0.07641069303505786
0708,188,IC1,-0.020959384606654297,-0.042645457031648897,0.0167352216120464
0708,188,IC2,-0.154179272784596,-0.040147375554422965,0.029240660814652483
0708,188,IC3,-0.1871087934921959,-0.028616161866239023,-0.018366394995886964
0708,189,IC1,-0.05726524936760494,-0.025033118344077517,0.014622977775326718
0708,189,IC2,-0.21657001121297492,-0.0064989645628809895,0.03555244313950887
0708,189,IC3,-0.18581669003987508,-0.048788082750758986,0.06548108744164319
0708,190,IC1,-0.06310529937935133,-0.03517700299652715,0.005873559124248517
0708,190,IC2,-0.13004812123110066,-0.008002983992376467,0.02826619235018248
0708,190,IC3,-0.15830337106986192,-0.03774826464938094,-0.012909314317211346
0708,191,IC1,-0.0643316614528916,-0.03954921431951582,0.055779739494147655
0708,191,IC2,-0.12605505247543647,-0.04602324974981609,0.08657339497713473
0708,191,IC3,-0.14842366421135053,0.004401867636643511,-0.010066467736242209
0708,192,IC1,-0.013897500853572593,-0.02270768226219108,-0.0443336837671473
0708,192,IC2,-0.02589824528386414,0.008571557978017766,-0.03798478120142817
0708,192,IC3,-0.2618131737850813,-0.05629799045379223,0.045583392158517574
0708,193,IC1,0.005692199045034642,-0.0024972895677443053,-0.033961356276483515
0708,193,IC2,-0.38315883037101073,-0.024266613312225765,0.07204454166855383
0708,193,IC3,-0.1899659976985374,-0.032173398156061676,0.09564261627870088
0708,194,IC1,0.04837838665556993,-0.011065103490982399,-0.03098132620377537
0708,194,IC2,-0.04011158888219712,-0.016991741826298368,0.029987308239457996
0708,194,IC3,-0.18812115192799103,0.00041414692117939253,0.0460974187985823
0708,195,IC1,-0.15269961664352175,-0.041443942452161486,0.03508181912209229
0708,195,IC2,-0.08987348788438276,-0.01712485121601774,0.05017555531035389
0708,195,IC3,-0.08949690553052668,-0.04816350249688926,0.07280305368234383
0708,196,IC1,-0.15819413060198262,-0.016584011801526556,0.07569667824580725
0708,196,IC2,-0.08419012478486819,-0.018884823289416826,0.03721400505167067
0708,196,IC3,-0.19034651961965787,-0.02087270061560116,0.07904528557298561
0708,197,IC1,0.016090719110696802,-0.06796046173126012,0.007733471848709669
0708,197,IC2,-0.2566208573141506,-0.03141576136825045,0.06641136885482946
0708,197,IC3,-0.23077332025393887,-0.0471273177094963,0.08399428975957783
0708,198,IC1,-0.24030671302521925,-0.05503716782419844,0.018819060921712333
0708,198,IC2,-0.043683891382392454,-0.03802241967461629,0.03825507355814116
0708,198,IC3,-0.004524270376844625,-0.04514899341229221,-0.012198366079885618
0708,199,IC1,-0.16505763269817547,-0.04093663171853168,-0.0008623056749920144
0708,199,IC2,-0.16728154394934253,-0.020670698955572008,0.06893032666254184
0708,199,IC3,-0.17654646121817702,-0.02040454445144765,0.07586981083516339
